YEAR	CODE	CHANGE	TENTURE	ROE	MEDIA	S0	AGE	INDUSTRY	ASSET	ROA	RETURN	DEBTRATIO	S1	S12	BOARDSIZE	CEOSTOCK	CONTROL
2005	600125	1	1.3	11.3125	0	6.961132336	59	F	1464953952	11.5826	0.527333577	28.4584	24	2.7	9	0	1
1999	600125	0	0.5	13.5875	0	7.334139385	55	F	899437004.5	11.3936	0.437341303	48.5042	35.34	18.89	9	0	1
2000	600125	1	1.5	16.5723	0	7.326203672	55	F	866343237.3	13.068	0.068477565	41.1358	35.34	18.89	9	0	1
2003	600125	0	0.5	11.1636	0	6.809296116	46	F	1008369345	11.5637	0.122124041	13.7135	25.63	11	10	0	1
2004	600125	1	1.5	10.5464	0	6.95770791	47	F	1060383344	11.5452	0.534314383	10.9883	24	2.7	9	0	1
2001	600125	0	1	11.687	0	7.044509921	49	F	841089919.8	11.1866	-0.227696156	34.0927	28.83	12.38	8	0	1
2002	600125	1	2	11.4273	0	7.050018352	50	F	872054914.2	11.1534	-0.299873781	31.7599	28.83	12.38	10	0	1
1999	600127	1	2.5	11.4435	1	8.400298479	51	C	700640457.3	9.9504	1.238405153	28.5265	66.67	65.08	7	0.00006	1
2002	600127	0	0.75	-11.2277	0	8.042538989	49	C	2370926209	-4.4577	-0.289554553	47.7352	55.74	53.87	8	0	1
2003	600127	0	1.75	1.1476	0	8.042705154	50	C	2031488555	2.3966	-0.068882169	43.2989	55.74	53.73	9	0	1
2004	600127	0	2.75	-24.9191	0	8.041411397	51	C	2026327645	-10.9729	-0.547397416	53.0558	55.74	55.56	12	0	1
2005	600127	1	3.75	0.6242	0.5	7.038567115	52	C	2065799030	2.0546	-0.000111669	54.9948	33.76	33.69	11	0	1
2000	600127	0	0.25	11.5315	1	8.399522302	39	C	979552634.9	10.885	0.66445685	43.0083	66.67	66.53	9	0.00006	1
2001	600127	1	1.25	1.887	1	8.0414412	40	C	2039690768	1.4727	-0.478929956	37.2311	55.74	55.51	9	0.000065214	1
2000	600130	0	1.8	9.1641	0	7.723735788	42	G	1229757397	8.5245	-0.153503896	34.4801	33.75	0.75	13	0	1
2001	600130	0	2.8	8.3149	0	7.721870551	43	G	1743431603	9.4792	-0.223868372	51.0924	33.75	0.75	13	0	1
2002	600130	1	3.8	23.6626	0	7.722648964	44	G	3807414781	9.8047	-0.062915797	73.0812	33.75	0.75	9	0	1
2002	600131	0	1	8.7583	0	7.17152494	53	D	1680860228	6.176	-0.529362525	60.6964	28.61	8.58	12	0	1
2003	600131	1	2	4.2805	0	7.17152494	54	D	1538314316	3.8197	-0.511022929	58.1158	28.61	8.58	12	0	1
2004	600131	0	1	2.5472	0	7.17152494	48	D	1769874275	4.487	-0.34205766	62.5534	28.61	8.58	11	0	1
2005	600131	1	2	7.0782	0	7.172323498	49	D	1982704582	6.1068	0.180893	63.0486	28.61	8.58	11	0	1
2005	600133	1	1.8	0.5068	0	7.224641164	43	M	1485536949	0.9885	-0.011759307	44.664	29.58	11.29	9	0	0
1999	600133	0	3.8	13.187	1	7.406396412	39	M	1030102717	6.5695	0.72592711	51.7931	29	3.46	9	0.00003125	0
2000	600133	0	4.8	10.1099	1	7.263848054	40	M	1516046175	4.9202	0.110699725	50.8335	26.94	3.07	9	0.000037737	0
2001	600133	0	5.8	7.8717	1	7.224641164	41	M	1164127540	5.0145	-0.270468582	43.2357	29.58	11.29	9	0.000037737	0
2002	600133	0	6.8	6.2943	1	7.224641164	41	M	1352077127	4.2608	-0.201500526	48.181	29.58	11.29	9	0.000037737	0
2003	600133	0	7.8	6.2237	1	7.224641164	42	M	1537561673	3.8253	-0.188221934	52.1737	29.58	11.29	9	0.000037737	0
2004	600133	1	8.8	6.3456	1	7.224641164	43	M	1463089459	3.8473	-0.423518887	46.0517	29.58	11.29	9	0.000037737	0
1999	600138	0	0	17.8497	0	7.113676005	46	K	1168606934	13.1359	1.726964944	38.1638	28.78	14.39	9	0	1
2000	600138	0	1	14.4582	0	6.878658442	47	K	1664261651	10.5441	-0.202782896	36.2909	25.87	12.93	9	0	1
2001	600138	0	2	9.8124	0	6.867799576	48	K	1740785902	7.4148	-0.231046446	31.6817	25.87	12.93	9	0	1
2002	600138	0	3	7.4914	0	6.720561593	49	K	1827961961	5.5587	-0.362639659	31.6571	25.87	17.74	11	0	1
2003	600138	0	4	2.8237	0	6.720561593	50	K	1706500068	2.8078	0.252538144	23.8659	25.87	17.74	15	0	1
2004	600138	0	5	6.0049	0	6.729160051	51	K	1837771594	4.4991	-0.489836366	24.3265	25.87	17.74	15	0	1
2005	600138	0	6	4.9596	0	6.720561593	52	K	3040510034	2.8064	0.552388192	49.1829	25.87	17.74	15	0	1
1999	600139	0	1.8	10.9499	0	8.232616559	44	G	625843753.2	8.2635	0.718571127	66.3804	61.32	60.37	13	0	0
2000	600139	0	2.8	7.8523	0	8.23226979	45	G	530289813.6	3.9251	0.345368529	67.947	61.32	61.07	9	0	0
2001	600139	0	3.8	-46.3514	0	8.232233889	46	G	409973549.3	-10.8382	-0.410442715	74.6629	61.32	61.16	9	0	0
2002	600139	0	4.8	-51.9501	0	8.232224475	47	G	400742904.1	-9.7206	-0.479828113	80.4752	61.32	61.2	9	0	0
2003	600139	1	5.8	9.3461	0	7.287552638	48	G	320498691.5	4.7786	-0.113430473	69.0161	28.94	5.67	9	0	1
2004	600139	0	0.5	11.3667	0	7.28767404	35	G	294799431.1	5.7447	-0.487529413	61.1193	28.94	5.67	8	0	1
2005	600139	1	1.5	-66.2048	0	7.221451091	36	G	225980309.1	-20.0099	-0.2299158	74.0579	28.94	7.89	9	0	1
2000	600141	1	1.8	6.8359	0	7.341804669	56	C	671307408.8	5.5248	0.229405414	40.1678	30.49	9.33	11	0	1
1999	600141	1	2	8.9127	0	7.341804669	55	C	684162115.8	7.0554	0.036033775	42.809	30.49	9.33	10	0	1
2001	600141	0	0.8	8.4067	0	7.341804669	39	C	714778037.5	7.3336	-0.213446887	41.5012	30.49	9.33	11	0	1
2002	600141	1	1.8	4.4036	0	7.341804669	40	C	954197933.4	5.5465	-0.311141105	56.1369	30.49	9.33	11	0	1
2003	600141	0	1.5	4.7102	0	7.341804669	32	C	1467748729	4.8192	-0.004575047	68.2403	30.49	9.33	11	0	1
2004	600141	0	2.5	6.3065	0	7.341804669	33	C	1893889338	5.8656	-0.443168312	73.2595	30.49	9.33	10	0	1
2005	600141	1	3.5	6.5579	0	7.341804669	33	C	2251409458	5.9063	0.612336293	76.1014	30.49	9.33	10	0	1
2000	600145	0	2.3	11.1503	2	8.078776939	53	E	600806861.1	9.0233	0.889784639	43.6192	56.52	51.14	8	0	1
2001	600145	0	3.3	20.8839	2	8.078736941	54	E	719427405.1	14.6157	-0.6731125	40.3631	56.52	51.15	12	0	1
2002	600145	0	4.3	9.0992	2	8.078929192	55	E	742233020.6	7.7958	-0.547698671	36.829	56.52	51.15	13	0	1
2003	600145	0	5.3	6.5153	2	7.395026278	57	E	858309437.9	6.201	-0.181736575	41.3224	28.68	0.85	9	0	0
2004	600145	1	6.3	3.7933	2	7.395026278	58	E	927211556.2	4.3218	-0.478187657	43.5786	28.68	0.85	9	0	0
2005	600145	1	1.9	2.0032	0	7.395720442	50	E	972721979.4	2.6989	0.118584628	45.3981	28.69	0.85	8	0	0
1999	600146	0	1	6.8882	0	8.497018259	49	C	802139467.1	5.3527	0.026644023	43.1548	70	69.7	13	0	1
2000	600146	1	2	1.501	0	8.497020484	50	C	1003313892	1.9529	0.776079664	53.8655	70	69.78	13	0	1
2001	600146	0	0	-29.9648	0	8.497004872	51	C	405382146.3	-14.8954	-0.219954505	10.6044	70	69.81	13	0	1
2002	600146	0	0.8	0.5905	0	8.497016259	52	C	417574794.3	0.7998	-0.377249426	10.9084	70	69.81	9	0	1
2003	600146	0	1.8	-0.6884	0	8.497128046	53	C	415033857	-0.6263	-0.371023369	11.0976	70	69.24	9	0	1
2004	600146	1	2.8	-10.9093	0	8.497010933	54	C	381625834.9	-9.9552	-0.552446824	13.5451	70	69.8	9	0	1
2005	600146	0	0	2.2835	0	8.4970604	41	C	402565731.8	2.2711	0.534631036	15.3882	70	69.65	10	0	0
2003	600148	0	0	7.4494	0	7.861542508	47	C	355736591.9	7.7455	-0.183204231	19.2954	43	15.68	10	0	1
2004	600148	0	1	5.8527	0	7.861597524	48	C	447044501.8	5.7113	-0.477305657	33.4921	43	15.68	9	0	1
2005	600148	0	2	0.7616	0	7.861704697	49	C	487332390.2	1.1214	-0.008503654	39.4831	43	15.68	9	0	1
1999	600148	1	2	21.9172	0	7.943819243	66	C	343851128.2	15.9803	1.495141099	43.1768	44.8	16.33	7	0.000046773	1
2000	600148	0	0.75	5.9175	0	7.943648794	59	C	320303097	4.9981	-0.063587298	39.6126	44.8	16.33	7	0	1
2001	600148	0	1.75	3.7242	0	7.861543702	60	C	356506041.8	3.0824	-0.168516638	26.8792	43	15.68	7	0	1
2002	600148	1	2.75	5.4081	0	7.861554413	61	C	349991629.5	5.7012	-0.22858927	23.9915	43	15.68	9	0	1
2003	600149	0	0	6.1635	0	7.126379353	42	C	828365299.4	6.2705	-0.179311866	29.1108	29	12.73	9	0	1
2004	600149	0	1	1.9399	0.5	7.126261776	42	C	790605689.5	2.9486	-0.499188561	24.7087	29	12.73	9	0	1
2005	600149	0	2	-1.5412	0.5	7.126261776	43	C	704748240.8	0.2291	-0.124661671	16.895	29	12.73	9	0	1
1999	600149	1	3	12.0094	0	8.103986202	59	C	868253219.9	10.1295	0.217683552	43.4047	57.48	55.59	7	0.000019317	1
2000	600149	0	0.5	6.355	0	8.104003133	41	C	956735661.3	5.5526	0.335697071	45.2677	57.48	55.59	7	0.000057008	1
2001	600149	0	1.5	6.4496	0	8.104004221	42	C	934090597.6	5.7806	0.370718192	44.5356	57.48	55.59	7	0.000057008	1
2002	600149	1	2.5	5.5049	0	8.082856769	43	C	892871932.6	6.7762	-0.344088813	39.257	56.87	54.98	9	0.000057008	1
1999	600150	1	0.8	-5.4493	0	7.967489135	61	C	1202012852	-0.9084	0.168000628	57.7359	50.87	33.62	15	0.00005466	1
2000	600150	0	0.5	-9.628	0	7.967444498	54	C	1273351240	-2.1874	0.337359397	63.7685	50.87	33.62	15	0	1
2001	600150	0	1.5	2.6055	0	7.967411713	55	C	1253424719	2.5909	0.043490163	62.4951	50.87	33.62	11	0	1
2002	600150	1	2.5	1.9121	0	7.967427378	56	C	1131353986	2.6154	-0.255806307	57.4863	50.87	33.62	10	0	1
2003	600150	0	1	8.0479	0	7.967437359	49	C	1222255119	4.5126	0.085435371	57.2332	50.87	33.62	11	0	1
2004	600150	1	2	14.5762	0	7.968403811	50	C	1646765991	6.3709	0.20921999	62.9204	50.87	33.62	11	0	1
2002	600151	0	0	6.5267	0	8.161514351	43	C	2208967092	6.7258	-0.257067425	26.555	58.54	53.1	8	0	1
2003	600151	0	1	8.0456	0	8.157514913	44	C	2426943949	9.1443	-0.110548573	27.2971	58.54	53.1	9	0	1
2004	600151	0	2	7.8387	0	8.15640916	45	C	2416149776	7.6241	-0.415555456	25.4464	58.54	53.1	9	0	1
2005	600151	0	3	5.0558	0	8.159566967	46	C	2462714284	5.5487	3.43595878	28.8411	58.54	53.1	9	0	1
1999	600151	0	0	15.2616	1	8.301116958	50	C	1559393739	12.0874	0.724187906	31.2613	62.93	57.08	9	0.000110294	1
2000	600151	0	1	15.1596	1	8.158637175	51	C	2095229974	11.9808	0.59736584	27.5787	58.539	53.097	9	0.000133379	1
2001	600151	1	2	8.5088	1	8.161138883	52	C	2182304827	7.4391	-0.322360752	28.5087	58.54	53.1	9	0.000133379	1
1999	600152	0	0	13.9794	0	7.147014827	40	C	794717501	9.4367	1.461199135	49.8553	29.56	11.66	7	0	1
2000	600152	1	1	10.3994	0	7.098004909	41	C	863110913.6	9.1189	0.01436517	32.1874	29.7	13.09	7	0	1
2001	600152	0	0.5	8.2046	0	7.119056668	44	C	980556712.3	8.4703	-0.188788252	34.9807	29.7	12.2	7	0	1
2002	600152	1	1.5	7.512	0	7.11892673	45	C	1286092280	8.0333	-0.249775092	43.2017	29.7	12.2	9	0	1
2003	600152	0	1.2	7.4071	0	7.11892673	48	C	1486999726	8.8081	-0.084006284	44.2302	29.7	12.2	9	0	1
2004	600152	1	2.2	7.44	0	7.11892673	50	C	1678344824	6.3745	-0.313636372	47.9518	29.7	12.2	9	0	1
1999	600155	0	0	15.4822	0	8.636402498	56	C	1404975388	12.5874	0.63385589	46.7137	75	73.18	8	0.000035	1
2000	600155	0	1	11.6774	0	8.523408377	57	C	1795682262	8.4603	0.263187572	43.3189	70.91	69.97	9	0.000040727	1
2001	600155	0	2	8.9401	0	8.304656068	58	C	2054564432	6.4824	-0.277901288	50.0245	63.1	55.29	9	0.000040727	1
2002	600155	0	3	7.7745	0	8.304649463	59	C	2283955230	6.118	-0.251009115	54.8032	63.1	55.29	9	0.000040727	1
2003	600155	0	4	7.2662	0	8.30465441	60	C	2199379901	4.8805	-0.119581082	55.5734	63.1	55.29	9	0.000040727	1
2004	600155	0	5	6.8907	0	8.304649463	61	C	2515359958	4.7552	-0.313285119	59.6395	63.1	55.29	9	0.000040727	1
2005	600155	1	6	-64.4128	0.5	8.017619131	62	C	3916513343	-7.1703	-0.101152808	96.9006	53.71	44.32	9	0.000040727	1
1999	600156	0	2	10.9857	0	8.510379732	53	C	1300845637	10.2317	0.750465743	26.8273	70.44	68.71	13	0.000015723	1
2000	600156	0	3	7.223	0	8.390756571	54	C	1520360603	6.8396	0.040492766	21.6727	66.35	64.72	13	0.000018227	1
2001	600156	0	4	5.5783	0	8.390748038	55	C	1500524700	5.7995	-0.198774796	19.1192	66.35	64.72	13	0.000018227	1
2002	600156	0	5	-13.0643	0	8.390750557	56	C	1537476156	-9.0389	-0.327267994	31.0353	66.35	64.72	13	0.000018227	1
2003	600156	1	6	-23.9332	0	8.390746585	57	C	1346608585	-13.8466	-0.202466562	39.2928	66.35	64.72	13	0.000018227	1
2004	600156	0	0	0.9933	0.5	8.390745927	55	C	1228039601	1.5032	-0.498989314	27.3999	66.35	64.72	7	0	1
2005	600156	0	1	-27.0114	0.5	8.390737779	56	C	851245364.3	-18.4437	-0.076687078	23.2055	66.35	64.72	7	0	1
2001	600157	0	1.2	6.6595	0	7.137003757	48	M	789043028.2	5.1979	-0.277789821	54.7533	29.5	13.94	11	0	1
2002	600157	1	2.2	3.8516	0	7.136756361	49	M	919055554	4.7341	-0.283189692	60.5598	29.5	13.95	14	0	1
2005	600157	0	0	3.9525	0	7.360521507	54	M	900913268.4	4.6845	0.338882974	59.3625	29.5	3.82	6	0	1
2003	600157	0	0	3.7084	0	7.136756361	54	M	1225201847	3.5627	-0.095636786	69.5811	29.5	13.95	12	0	1
2004	600157	1	0.8	3.9761	0	7.136756361	55	M	876980816.6	3.8809	-0.422598267	61.7034	29.5	13.95	6	0	1
1999	600157	0	1	39.8711	1	7.701731926	47	M	644332349	19.7803	1.197891686	62.1275	45.05	33.86	9	0.000095045	1
2000	600157	1	2	12.8871	1	7.684697963	48	M	737502744	6.8138	-0.226621527	61.1726	45.05	34.93	8	0	1
1999	600160	0	0	12.4355	2	8.613288645	42	C	1479003037	10.0338	0.78713793	33.5271	74.19	73.94	9	7.74E-06	1
2000	600160	0	1	11.2868	2	8.613260303	43	C	1870609717	10.5138	0.038131302	46.3832	74.19	74.13	9	7.74E-06	1
2001	600160	0	2	9.1511	2	8.473460151	44	C	2370377713	6.0896	-0.259300369	43.8859	69.18	68.78	9	9.25E-06	1
2002	600160	1	3	6.5923	2	8.43073758	45	C	2532752590	5.9577	-0.187009066	47.8682	67.7	66.22	12	9.25E-06	1
2005	600161	0	0	10.5761	0	8.390791113	47	C	848762795.5	10.0792	0.749732948	21.1686	66.36	64.87	9	0	1
1999	600162	0	1	10.6041	0	7.482348458	47	J	721110190.4	7.8231	0.571490339	41.5388	42.13	41.32	7	0.000029304	1
2000	600162	0	2	5.3616	0	7.250872177	48	J	1214413857	4.7542	0.233359277	48.9258	37.5	36.23	7	0.000031838	1
2001	600162	0	3	3.2725	0	7.249474228	49	J	1199959706	3.3223	-0.331840075	49.0798	37.5	36.81	8	0.000031838	1
2002	600162	1	4	4.2326	0	7.250842375	50	J	1340084127	4.4094	-0.078745213	52.5472	37.5	36.08	11	0.000031838	1
2003	600162	0	0	5.8854	0	6.816787248	39	J	1465402082	5.9331	0.129820952	53.9906	28.97	20.44	9	0	0
2004	600162	0	1	12.3135	2	7.322649658	40	J	2330214452	8.2752	-0.182925728	66.2737	38.87	37.68	9	0	0
2005	600162	0	2	1.9548	5	7.325840155	41	J	2549845993	2.0249	0.116219182	68.5919	38.87	36.86	9	0	0
2000	600165	0	0	11.8052	0	8.10863016	46	C	778592720.3	10.8895	1.954373823	43.529	57.49	53.94	10	0.000015679	1
2001	600165	0	1	9.0472	0	7.928958054	47	C	1117892139	8.0057	-0.535579172	38.7844	52.55	49.3	10	0.000018631	1
2002	600165	1	2	3.7186	0	7.9289627	48	C	1238946240	4.4366	-0.430120164	43.1555	52.55	49.3	10	0.000018631	1
1999	600165	1	2	10.9759	0	8.249560801	55	C	635627620	9.5103	0.690068719	34.6679	61.8	59.56	10	0.000016854	1
2003	600165	0	0	-4.0188	0	7.257298785	60	C	1329178238	-0.2541	-0.185224951	48.0648	29.46	6.37	11	0	1
2004	600165	0	1	0.8608	0	7.255351062	61	C	1384812747	2.1107	-0.528451031	49.8756	29.46	6.37	9	0	1
2005	600165	0	2	0.5486	0	7.255351062	62	C	1416882919	1.8569	0.051733553	50.7258	29.46	6.37	11	0	1
2001	600167	1	0	0.5405	0	8.291586584	53	J	590028665.1	1.4967	-0.084983504	38.4286	63.16	62.47	5	0	1
2005	600167	0	0	-2.9288	0	7.317241691	50	J	793125604.4	-0.5282	0.103033145	44.3374	29	5.84	9	0	0
2002	600167	0	1	6.0385	0	8.291509567	54	J	668327746.8	4.9151	-0.235696399	42.1802	63.16	62.47	7	0	1
2003	600167	0	2	4.4339	0	8.291627233	55	J	856138619.5	3.9817	-0.210686401	52.761	63.16	62.38	5	0	1
2004	600167	1	3	13.0182	0	8.291800438	56	J	867024625.9	8.6752	-0.383463925	46.7833	63.16	62.02	5	0	1
2003	600168	0	0	2.2422	0	8.52838313	43	D	1450535388	3.1915	-0.087191656	6.0647	71.1	70.37	10	0	1
2004	600168	0	1	2.6186	0	8.528320473	44	D	1479098426	3.6607	-0.474956335	7.2483	71.1	70.31	11	0	1
2005	600168	0	2	3.3096	1.5	8.528774568	45	D	1727398031	4.8316	0.225136392	18.3121	71.1	69.37	9	0	1
1999	600168	0	1.5	16.8092	0	8.635186658	54	D	1229627202	18.6969	0.3177438	15.0129	75	74.12	7	0	1
2000	600168	0	2.5	12.6186	0	8.528365548	55	D	1568430592	12.0032	0.139610418	17.3738	71.1	70.4	7	0	1
2001	600168	1	3.5	10.183	0	8.528369246	55	D	1536654348	9.9557	-0.153487256	14.6011	71.1	70.22	7	0	1
1999	600169	0	1	10.7645	0	7.847608112	47	C	1090296868	9.3004	0.647700272	37.0335	48.63	35.09	11	0	1
2000	600169	0	2	6.7334	0	7.714556226	48	C	1484849753	4.2165	0.185561217	41.179	45.5	32.83	11	0	1
2001	600169	1	3	2.3615	0	7.714555066	49	C	1681260201	2.6006	-0.206010792	48.0618	45.5	32.83	11	0	1
1999	600170	0	0	11.1	1	8.555372439	49	E	5056504058	5.5334	0.131538292	61.1925	72.07	71.54	13	0.000011173	1
2000	600170	0	1	11.3698	1	8.558171686	50	E	5126238153	4.9447	0.338519201	58.5605	72.07	68.2	15	0.000011173	1
2001	600170	1	2	7.7409	1	8.424116124	51	E	6562274534	3.5256	0.005971676	57.7543	67.47	65.82	14	0.000013013	1
2002	600170	0	0	6.9739	1	8.423678042	42	E	9130919954	2.543	-0.227842661	66.1174	67.47	66.63	15	0.000013013	1
2003	600170	0	1	6.3158	2	8.42342274	43	E	9340600441	2.8812	-0.145287854	63.4475	67.47	67.14	9	0.000013013	1
2004	600170	0	2	6.8081	2.5	8.423411932	44	E	9662420443	2.5611	-0.316968063	63.4761	67.47	67.14	9	0.000013013	1
2005	600170	0	3	7.2827	2.5	8.065621399	45	E	11403412556	2.6409	0.187829502	68.0958	56.41	55.66	9	0.000017436	1
2002	600171	0	0	8.0195	0	7.666796468	41	C	1599717515	6.5027	-0.237376516	15.9444	38.45	12.81	8	0	1
2003	600171	0	1	3.9977	0	7.510832118	42	C	2056867913	3.4012	0.137673396	15.3079	35.62	11.98	9	0	1
2004	600171	0	2	2.517	0	7.491021408	43	C	2094529609	2.0165	-0.459536162	16.1118	35.11	11.47	9	0	1
2005	600171	0	3	1.887	0	7.491758964	44	C	2043674620	1.11	0.064163776	13.554	35.11	11.47	9	0	1
1999	600171	0	0.5	13.156	0	7.66696329	53	C	1267643006	11.9612	1.187829605	12.9838	38.45	12.81	11	0	1
2000	600171	0	1.5	14.9414	0	7.66809441	54	C	1461129804	13.2156	-0.009381188	17.7719	38.45	12.81	8	0	1
2001	600171	1	2.5	12.0308	0	7.666756022	55	C	1540497199	10.4748	-0.197042621	17.1539	38.45	12.81	9	0	1
1999	600173	0	7	12.6156	1	7.944761631	52	C	902133986	8.9157	0.686768775	31.8655	53.09	52.04	7	0.000043478	1
2000	600173	0	8	9.3787	1	7.944415459	53	C	962598323.6	7.5027	0.477396281	34.5553	53.09	52.22	7	0.000043478	1
2001	600173	0	9	6.0947	1	7.944394003	54	C	1164127268	4.9188	-0.373733006	47.3807	53.09	52.22	7	0.000043478	1
2002	600173	0	10	0.5424	1	7.944394003	55	C	1157561551	2.5797	-0.294698604	46.8115	53.09	52.22	9	0.000043478	1
2003	600173	0	11	0.2118	1	7.944394003	56	C	1106333162	2.1132	-0.219638415	43.2207	53.09	52.22	8	0.000043478	1
2004	600173	1	12	-13.7891	1	7.944394003	57	C	1021310047	-5.4683	-0.609901913	46.08	53.09	52.22	7	0.000043478	1
1999	600175	0	1	10.3671	0	7.063117425	58	J	669840833.9	7.1799	1.399742815	32.2493	30.13	20.47	7	0.000288245	1
2000	600175	0	2	4.5569	0	7.063117425	59	J	648324977.3	2.9461	-0.234199385	30.4329	30.13	20.47	7	0.000288245	1
2001	600175	1	3	-3.3186	0	7.063117425	60	J	812616734.9	-3.7091	-0.365233525	44.5382	30.13	20.47	7	0.000288245	1
2002	600175	0	0	0.9144	0	7.063117425	38	J	723185752.5	0.2498	-0.31435939	28.7533	30.13	20.47	9	0	1
2003	600175	0	1	0.515	0	7.18623075	39	J	874780553.4	0.8954	-0.200542296	44.0438	28.23	7.01	9	0	0
2004	600175	0	2	0.8224	0	7.18623075	41	J	1053084882	0.8756	-0.431053046	52.7868	28.23	7.01	9	0	0
2005	600175	0	3	2.727	0	7.18623075	42	J	1427251535	1.7449	0.45531897	65.0307	28.23	7.01	9	0	0
2002	600176	0	0	3.1122	0	7.579809611	37	C	1502599651	4.3491	0.131847308	61.6149	37.79	15.53	10	0	1
2003	600176	0	1	13.6527	0	7.574609099	38	C	1740736159	10.4757	0.139121662	57.6328	37.79	15.53	9	0	1
2004	600176	0	2	15.4593	1	7.574227937	39	C	2754892031	10.879	-0.276888878	65.2032	37.79	15.53	9	0	1
2005	600176	0	3	18.0056	2	7.663722458	40	C	3798081140	10.3043	0.38374233	67.4655	40.17	17.91	9	0	1
1999	600176	0	1	7.9974	1	7.574916634	61	C	1093516091	6.7824	0.500688817	49.1303	37.79	15.53	9	0	1
2000	600176	0	2	9.7471	1	7.584103036	62	C	1243117229	5.3581	0.531680661	59.6357	37.79	15.53	9	0.000038095	1
2001	600176	1	3	0.3038	1	7.58597652	63	C	1513412064	3.3742	-0.253248936	63.9108	37.79	15.53	8	0.000038095	1
1999	600178	1	1	12.3319	0	8.62966635	55	C	1602678220	10.7116	0.164704934	33.4685	74.8	74.42	13	9.23E-06	1
2004	600178	1	0.7	6.1037	0	8.497279177	44	C	2246186771	4.2443	-0.396610075	30.0879	70.01	69.92	15	0.000010972	1
2000	600178	0	1.5	12.9163	0	8.628834847	56	C	1714358425	9.9198	0.29989183	35.801	74.77	74.71	13	9.23E-06	1
2001	600178	0	2.5	7.1929	0	8.499007958	56	C	2118218985	5.4175	-0.147774298	32.5315	70.01	67.1	13	0.000010972	1
2002	600178	0	3.5	8.1042	0	8.498477032	57	C	2268301128	6.0664	-0.140580519	35.9203	70.01	67.64	15	0.000010972	1
2003	600178	1	4.5	6.076	0	8.497669172	58	C	2528625840	4.5474	-0.176262849	38.9152	70.01	68.65	15	0.000010972	1
2001	600182	0	0.8	-23.3975	0	7.589859662	53	C	1948471935	-6.2285	-0.291140057	66.8295	44.43	42.9	7	0	1
2002	600182	1	1.8	-50.5864	0	7.589844242	54	C	1723072438	-10.3055	-0.000095865	77.1708	44.43	42.91	7	0	1
1999	600182	0	0	3.5172	1	7.589859662	51	C	1877855011	3.5101	0.181134212	57.5201	44.43	42.9	7	0	1
2000	600182	1	1	0.3978	1	7.589859662	52	C	2000493583	1.8403	0.450222012	59.9653	44.43	42.9	7	0	1
2003	600182	0	0.5	-200.1648	0	7.593503857	47	C	1118984290	-39.2599	0.436002228	78.1993	44.43	42.2	9	0	0
2004	600182	0	1.5	27.3798	0	7.596673129	49	C	3418541090	10.2818	-0.489942177	75.5441	44.43	41.33	9	0	0
2005	600182	1	2.5	16.2413	0	7.591266533	50	C	3267474530	5.9263	-0.274501313	70.9514	44.43	42.66	9	0	0
1999	600186	0	2	13.9605	1	8.399380918	60	C	2518917125	11.2306	0.505333093	49.3674	66.66	66.09	11	0.000033333	1
2000	600186	0	3	12.6218	1	8.399297865	61	C	3101705634	9.7737	0.317709005	53.3414	66.66	66.07	11	0.000033333	1
2001	600186	0	4	8.2801	2	8.157003765	62	C	4325624301	5.8301	-0.00959517	52.2599	58.82	53.85	11	0.000029412	1
2002	600186	0	5	0.9314	2	8.156180682	63	C	4608384586	1.76	-0.213386823	54.387	58.82	53.98	11	0.000029412	1
2003	600186	1	6	-7.2267	2	8.155132772	64	C	4652993996	-1.8739	-0.322611025	57.8796	58.82	54.21	11	0.000029412	1
2002	600188	0	1.2	10.9142	0	8.442920858	58	B	12983548363	12.9673	-0.115800414	25.5711	58.19	22.75	11	3.48E-06	1
2003	600188	1	2.2	10.6891	0.5	8.443408041	59	B	13938598158	12.8795	0.519920677	20.8862	58.19	22.72	10	3.48E-06	1
2004	600188	0	0	20.6103	0	8.419299375	46	B	18213918970	25.35	-0.15788096	16.1073	54.33	14.56	13	0	1
2005	600188	0	1	15.407	0	8.41837845	47	B	21088180197	19.5694	0.174238693	18.4589	54.33	14.61	13	0	1
1999	600189	1	2	11.3255	1	8.502994506	58	A	1068905178	11.3255	0.366377742	16.3844	70.2	69.42	7	0.00002807	1
2000	600189	0	1	10.1979	0	8.330587117	57	A	1660678949	9.1901	0.295432185	30.325	64.41	64.08	7	0	1
2001	600189	0	2	9.3404	0	8.330568702	59	A	1712013980	8.2092	-0.14893026	29.2064	64.41	64.18	5	0	1
2002	600189	1	3	8.5877	0	8.331363633	60	A	1508984257	7.9269	-0.203085143	18.3475	64.41	62.68	7	0	1
2003	600189	0	0.8	7.8607	0	8.331382274	50	A	1861937727	7.0259	-0.084999984	26.3115	64.41	62.69	9	0.000025121	1
2004	600189	0	1.8	7.4323	0	8.330769609	51	A	1956220680	6.7506	-0.337946868	27.8783	64.41	63.47	9	0.000025121	1
2005	600189	1	2.8	5.7095	0	7.860172712	52	A	2053235265	4.992	0.280047551	32.5105	50.89	49.76	9	0.000034667	1
2003	600190	1	0.75	7.7751	0	6.990133657	56	F	2066513402	8.4523	0.287819023	51.9752	27.13	11.28	11	0	0
